name,is_hot,genre,style,popularity,engagement,valence,arousal,danceable,not_danceable,mood_group,aggressive,not_aggressive,happy,not_happy,sad,not_sad,relaxing,not_relaxing,bright,dark,acoustic,not_acoustic,electronic,not_electronic,instrumental,vocal,male,female,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_bandwidth,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,spectral_rolloff,tempo,zero_crossing_rate,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
Baby Baby Sports,0,electronic,electronic,0.4276449,0.60545206,5.2654595,4.416543,0.92284465,0.07715531,"rollicking, cheerful, fun, sweet, amiable/good natured",0.10965629,0.8903437,0.69012916,0.30987087,0.8091429,0.19085701,0.24435204,0.755648,0.5279144,0.4720856,0.004666222,0.99533373,0.9254362,0.07456388,0.22425877,0.7757412,0.14990339,0.8500966,-106.17755,118.40783,-13.059707,21.013058,-4.42188,9.529596,-8.892754,0.89927477,-5.638942,1.8592882,-3.8165236,-2.3207161,-3.4900818,0.43429658,0.53447086,0.38433298,0.45241717,0.29608744,0.31933296,0.44147205,0.35089663,0.40092227,0.31539974,0.42032176,0.5325677,1765.962591,1915.551836,19.96067507,15.03965675,17.53442669,17.12743066,17.79548712,17.1534941,49.27317087,3632.535098,151.9990809,0.077654407,-0.079649849,-0.192856102,0.064391568,-0.018744668,-0.019280058,-0.011775174
The Flow and the Motion Young Monks,0,pop,electronic,0.42989975,0.4932133,5.4378004,4.437602,0.99982,0.000179955,"humorous, silly, campy, quirky, whimsical, witty, wry",0.04788356,0.95211655,0.60584843,0.3941516,0.7782395,0.22176056,0.2703195,0.7296805,0.48620513,0.5137949,0.004407951,0.99559206,0.9908666,0.009133366,0.26156646,0.73843354,0.252448,0.74755204,-38.900482,98.66157,-4.016999,15.94363,2.535542,6.1566844,-3.8204749,5.174424,-2.828927,5.968002,-0.9588769,2.6370485,-3.547087,0.4218378,0.31917754,0.41223028,0.31330308,0.41358978,0.48442796,0.32374474,0.4063788,0.38084012,0.4829439,0.32754713,0.30911878,2188.078775,2414.981038,20.50015815,15.38786645,19.18494798,18.13016009,17.77965512,16.82685234,47.89982791,4686.670748,161.4990234,0.085813908,0.107046641,0.153688677,-0.062086878,-0.037419282,-0.015757276,-0.007121523
"Crazy He Calls Me Conor Albert, Alice Auer",0,hiphop,soul,0.39383286,0.40969908,5.2235417,4.35142,0.89223003,0.107769996,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.005281818,0.9947182,0.10419293,0.89580715,0.36569202,0.634308,0.019005153,0.9809949,0.49954793,0.50045204,0.37267274,0.62732726,0.26771736,0.73228264,0.1998379,0.80016214,0.33469424,0.66530573,-198.87512,134.38475,18.699554,35.815952,18.053652,4.3295,6.073658,1.0669571,0.7120686,-0.6477173,-2.3279095,-1.8502848,-3.659332,0.24652508,0.29570442,0.36729786,0.327661,0.3508273,0.3366563,0.43634897,0.3803627,0.29429224,0.38915113,0.35281104,0.3274482,1239.119695,1800.197329,22.11908099,17.84733101,21.06748669,18.00060573,18.32631209,18.38533047,48.05706345,2284.838294,107.6660156,0.043859397,0.175796939,-0.055168751,-0.001963423,-0.090809995,0.005346467,0.022021597
More Than a Feeling Boston,0,rock,rock,0.42368078,0.70715755,5.1555786,4.37164,0.40253136,0.5974686,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.47375,0.52625,0.47480476,0.52519524,0.5648044,0.4351957,0.75746554,0.24253444,0.45504016,0.54495984,0.20894091,0.79105914,0.23040332,0.76959664,0.3186738,0.68132615,0.4724394,0.52756065,-73.971466,73.740265,1.5810535,30.24761,4.0886426,3.383042,3.7756348,6.668606,6.3906183,15.453554,-0.9292259,7.0500584,-5.758505,0.2850037,0.297842,0.4479205,0.32628128,0.2972609,0.23912778,0.39580557,0.58864474,0.35561892,0.36458117,0.26802063,0.32831684,2618.819045,2660.91638,19.46830865,16.49944099,19.70804744,20.29998028,18.58815563,19.0967735,49.8780641,5723.560487,107.6660156,0.118717266,0.223854802,0.067846125,0.093590441,-0.059803635,-0.019038632,-0.007739303
Never Too Much Luther Vandross,0,funk,soul,0.9054457,0.83660346,5.3774753,4.266437,0.9124106,0.08758938,"humorous, silly, campy, quirky, whimsical, witty, wry",0.005036847,0.99496317,0.72151375,0.27848625,0.70442307,0.29557702,0.7235317,0.27646825,0.50496584,0.49503416,0.10420178,0.8957982,0.31264025,0.6873597,0.09835631,0.90164363,0.6267519,0.3732481,-104.02163,94.35359,-6.952312,21.294333,-4.737868,11.171848,-6.4735203,3.474529,-6.4552064,2.1553864,-3.5706134,3.7359698,-4.6629376,0.2875383,0.37293854,0.4770473,0.37577572,0.42401686,0.31256428,0.37468228,0.3732727,0.30288377,0.4281114,0.32708922,0.39198568,2307.059896,2409.590767,22.61914045,16.31937875,19.13688007,19.31360296,19.37319585,18.00695701,49.91596949,4983.860405,107.6660156,0.098845015,0.067440441,-0.063212015,0.018443094,-0.042064875,0.004952362,-0.006889088
CURBSIDE MOTO BANDIT,0,pop,indie,0.57685465,0.47484246,5.264417,4.4123654,0.90255183,0.09744818,"humorous, silly, campy, quirky, whimsical, witty, wry",0.09300167,0.90699834,0.6975379,0.30246207,0.7337722,0.2662278,0.57595944,0.4240406,0.50216794,0.4978321,0.27150425,0.72849584,0.8233272,0.17667286,0.63501287,0.36498722,0.48178017,0.5182198,-45.208866,115.61538,-28.809464,20.844685,3.2270126,8.430148,-5.035746,6.050323,-7.627372,7.600417,-4.070529,-1.4893997,-0.12090334,0.53119624,0.310541,0.36119938,0.3105891,0.589012,0.42029396,0.37080204,0.49673113,0.41646868,0.47517303,0.30834135,0.49025682,1949.690343,2028.203833,21.05537234,13.9949493,18.21792774,18.32400515,19.93974112,19.73519282,49.8163301,3908.566377,151.9990809,0.103240339,0.143328523,0.129301718,-0.023981346,0.071298074,0.01180752,0.002981698
Kahlil Gibran STRFKR,0,pop,indie,0.52785873,0.543119,5.2458334,4.4182334,0.9337283,0.06627166,"humorous, silly, campy, quirky, whimsical, witty, wry",0.021822982,0.978177,0.5461717,0.4538283,0.58858335,0.41141668,0.31867427,0.68132573,0.5078433,0.49215668,0.37738883,0.62261117,0.9353041,0.06469588,0.6276888,0.3723112,0.1891174,0.81088257,-90.455635,116.69106,4.7239823,32.76068,4.6550126,12.783494,5.2839355,0.8237103,-1.5821877,3.0794516,2.3158467,4.372316,-3.8896194,0.42721772,0.3106356,0.37216273,0.2944627,0.39057034,0.55301744,0.36933511,0.40160385,0.45690042,0.58051616,0.3997942,0.37996763,1680.396113,2159.89823,26.82278272,15.35033587,19.95111637,19.56243763,19.41775279,18.31547681,45.99456768,3670.371224,172.265625,0.056034535,0.046434449,0.080813002,-0.127674291,0.026167331,0.001300565,-0.016059356
Wildflower Hot Flash Heat Wave,0,rock,indie,0.5938909,0.67086333,5.2866344,4.4608064,0.8527335,0.14726648,"humorous, silly, campy, quirky, whimsical, witty, wry",0.5625183,0.4374817,0.934853,0.06514702,0.8763623,0.12363769,0.918445,0.081555046,0.49272913,0.5072709,0.042537194,0.9574628,0.30986536,0.6901346,0.14661968,0.8533803,0.7791837,0.22081637,-0.6368486,81.01921,-50.055134,41.159008,3.9104626,1.3603003,-4.6671896,4.457858,-4.643149,3.1728702,-3.8776639,3.7456076,-7.642962,0.3487754,0.39212403,0.5792102,0.49519825,0.51340836,0.37606618,0.45102066,0.4424337,0.37144512,0.4563977,0.36336756,0.4890577,2562.488792,2053.68748,21.61826298,14.54099451,17.87244719,17.8265393,17.85439207,19.54749548,50.62342579,4531.10466,129.1992188,0.176137557,0.128356158,-0.015738067,0.075927153,0.016934763,0.00011418,-0.018945992
Spiked Bilk,0,rock,electronic,0.44102663,0.74941015,5.720829,4.6790066,0.96999615,0.030003773,"humorous, silly, campy, quirky, whimsical, witty, wry",0.73352486,0.26647508,0.90666646,0.09333351,0.95363915,0.046360895,0.918787,0.081212975,0.4899574,0.5100426,0.024461372,0.9755387,0.9833835,0.016616404,0.46770677,0.5322932,0.24015898,0.7598411,-40.830822,78.78335,14.998524,23.204996,3.999902,9.204076,2.643443,8.454107,-1.2926581,5.7559605,-1.3770348,4.0521317,-0.4990293,0.36432156,0.31859654,0.33423293,0.41538957,0.57238364,0.52631956,0.49248466,0.4824375,0.53171986,0.45283544,0.39459118,0.44657233,2599.292486,2693.140898,19.70342653,14.62287638,17.31966607,16.56239534,16.27902554,15.87479637,46.49734102,5654.701271,95.703125,0.099580009,0.106875143,-0.047278707,0.022965795,0.114905247,0.049433524,-0.03890492
"Footloose - From ""Footloose"" Soundtrack Kenny Loggins",0,rock,rock,0.6381522,0.8297233,5.19912,4.43853,0.5599371,0.4400629,"passionate, rousing, confident, boisterous, rowdy",0.1471703,0.8528297,0.7869807,0.21301924,0.8603637,0.13963626,0.90641314,0.09358688,0.46747243,0.53252757,0.031374738,0.9686252,0.3643008,0.6356991,0.03922484,0.9607752,0.6061555,0.39384437,-101.67358,93.987335,-20.42687,39.157444,-9.602615,14.455583,0.64269876,13.88429,-3.9750128,9.8033695,-1.4805616,1.7160404,-3.12376,0.36643776,0.43175015,0.43651667,0.41728395,0.5147267,0.41016945,0.44878852,0.45955065,0.47690043,0.5723676,0.4294255,0.38033623,2283.709267,2207.324396,20.65893246,14.65901279,16.95558567,16.83081133,16.56734294,17.38888182,51.99426323,4656.433523,86.1328125,0.115866101,0.062069541,0.016051054,-0.065948132,-0.000277402,0.013771646,0.009087362
It's My Party Lesley Gore,0,pop,oldies,0.8574766,0.49978563,5.236148,4.358221,0.46332312,0.5366769,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.003270865,0.9967291,0.54338235,0.45661765,0.31086513,0.6891349,0.077066466,0.9229336,0.51819927,0.48180073,0.80068487,0.19931515,0.27569062,0.72430944,0.14497243,0.85502756,0.12781732,0.87218267,-95.209236,124.006546,-15.944126,17.834406,-11.159166,-7.808707,-3.1443145,-5.62982,-15.898808,3.7668705,-9.807362,8.967291,-3.1174316,0.2070986,0.20324773,0.31316334,0.5054426,0.31905377,0.26069584,0.21901481,0.20444357,0.32245573,0.28028336,0.2585505,0.1794858,1707.231695,1949.683158,19.30732865,15.48072372,20.9486137,21.26840818,20.03001668,21.15577861,51.56826536,3341.21821,143.5546875,0.080914825,-0.083303661,0.002369242,0.037997114,0.023430403,-0.029724087,0.014779951
Love You Like A Love Song Selena Gomez & The Scene,0,pop,dance,0.6258201,0.8194849,5.186376,4.311783,0.9594398,0.040560145,"passionate, rousing, confident, boisterous, rowdy",0.11411603,0.88588405,0.6899736,0.31002638,0.8592796,0.14072043,0.6390494,0.3609505,0.49851298,0.501487,0.026540684,0.9734593,0.9308132,0.06918681,0.03655662,0.9634434,0.10238083,0.8976192,-144.75702,71.46127,6.4404683,13.345195,6.730984,4.902519,4.7828207,4.2605133,2.4163947,8.722218,-5.8544793,4.265839,-3.9143212,0.36550057,0.44893837,0.34421334,0.42201802,0.4130135,0.27584594,0.31745294,0.30949545,0.41703323,0.32424673,0.3423565,0.39283097,2710.731761,2748.081926,18.82125231,15.9689683,18.79251917,18.77694839,18.84687636,18.18617522,47.13719123,6008.799009,117.4538352,0.114842525,-0.046944678,-0.098606633,-0.031763529,0.065267306,0.011835232,0.001241277
Candy Cameo,0,electronic,80s,0.8548441,0.77672607,5.273924,4.2968755,0.9851052,0.014894849,"rollicking, cheerful, fun, sweet, amiable/good natured",0.01870985,0.98129016,0.38871327,0.6112868,0.8356492,0.16435075,0.8015093,0.19849068,0.5021013,0.49789867,0.003092605,0.99690735,0.72679543,0.27320448,0.039276052,0.96072394,0.38012683,0.6198731,-65.992035,56.934948,-3.4955552,24.385056,-9.385913,8.934685,-7.95134,8.437267,-2.2572234,6.6620555,-2.3391428,3.3399098,-0.18734041,0.38169366,0.3868589,0.5078812,0.39775544,0.4984168,0.4010767,0.47661474,0.40352672,0.3442768,0.40077785,0.35742825,0.4706745,3158.47341,2686.276216,17.70187865,15.46051609,17.6375412,18.21477784,18.06739403,16.91120934,51.22433923,6333.251339,112.3471467,0.170247846,0.066797613,0.01032208,0.017543694,-0.012760767,-0.009327868,-0.009152972
Purple Haze Jimi Hendrix,0,rock,rock,0.5001671,0.8142236,5.148952,4.3628755,0.40760258,0.5923974,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.5854701,0.41452992,0.6245066,0.37549338,0.86376756,0.13623253,0.9179415,0.08205849,0.4604015,0.5395985,0.021114316,0.9788857,0.3274921,0.6725079,0.32893157,0.6710684,0.8712959,0.12870404,-51.877533,86.12578,-37.490597,37.76934,5.582487,12.11778,1.2318965,7.38129,-3.4752595,9.644153,0.77827346,6.159735,-4.722197,0.27108005,0.34498155,0.49932024,0.5887337,0.71003765,0.48254347,0.39497575,0.4413074,0.4288556,0.39693552,0.34831607,0.34271458,2387.428453,2125.952883,22.82378106,13.70091432,15.12182995,16.39830698,17.8267712,19.18071442,50.95597384,4544.146953,107.6660156,0.13648247,0.087585679,-0.047255098,0.058151336,0.043436221,0.026635339,-0.011711318
I Know You Know Esperanza Spalding,0,jazz,jazz,0.635313,-0.005507618,5.4314785,4.3038187,0.91781455,0.08218552,"rollicking, cheerful, fun, sweet, amiable/good natured",0.003849923,0.99615,0.2706674,0.72933257,0.27012518,0.7298748,0.023932647,0.9760673,0.45128682,0.54871315,0.64180875,0.35819128,0.14380534,0.8561947,0.1851381,0.81486183,0.18669614,0.8133039,-154.21718,121.25578,19.506344,13.99252,7.5442805,3.9827454,4.404971,-0.87435055,-1.5408775,4.251253,-6.40459,-3.0123038,-4.0645614,0.3092579,0.34692076,0.43202072,0.39162207,0.40733954,0.46690357,0.3325219,0.35897282,0.32081428,0.31221786,0.27187338,0.24052106,1671.25459,2255.947624,19.97084685,15.92801245,19.54301393,20.4695036,20.14529275,18.43858551,47.36939598,3562.57954,117.4538352,0.059937367,0.023133976,0.043215349,-0.047402676,0.020706876,-0.00586868,-0.008068285
"Fever Sherwyn, Sariah Mae",0,electronic,electronic,0.46789122,0.7650262,5.443385,4.397045,0.9998737,0.000126273,"rollicking, cheerful, fun, sweet, amiable/good natured",0.04298203,0.9570181,0.62300634,0.3769936,0.9166626,0.08333746,0.66446966,0.33553028,0.45386449,0.5461355,0.002718271,0.99728173,0.97773683,0.022263097,0.07882023,0.92117983,0.104619004,0.89538103,-106.54985,104.75585,19.553814,20.485184,6.0148153,11.000506,1.1389161,11.979706,2.4611936,8.004328,3.0158587,3.4764254,-1.5331662,0.40429187,0.39287707,0.43311864,0.38896415,0.47503573,0.4636443,0.41671237,0.47265014,0.5043497,0.6122271,0.4912095,0.42335,1764.70996,2267.845751,19.420432,14.63949608,17.32774515,18.68692829,18.30657435,17.60656446,47.81012026,3918.415571,107.6660156,0.062655795,0.038730225,0.037754434,0.018176397,-0.015973916,0.020746461,-0.004607793
Funkytown Lipps Inc.,0,electronic,electronic,0.7110146,0.9182339,5.5976043,4.4450126,0.991523,0.008477019,"humorous, silly, campy, quirky, whimsical, witty, wry",0.07847836,0.92152166,0.87750524,0.12249478,0.90301424,0.09698573,0.8630141,0.13698593,0.4833449,0.5166551,0.03770765,0.9622923,0.6245493,0.37545067,0.15100324,0.84899676,0.23637205,0.76362795,-156.87994,75.483055,12.828956,27.462738,12.0228,10.974568,2.621303,9.775144,3.8764498,11.43296,3.2026405,9.076418,5.522262,0.57432896,0.4049612,0.38137722,0.37718594,0.3607291,0.38887915,0.35300893,0.4519405,0.32415256,0.3377954,0.49710345,0.52568173,2519.167425,2644.084898,21.19869145,14.76945201,18.11715925,18.8547861,19.88384323,18.67860306,47.76104016,5417.426002,123.046875,0.099900561,-0.021963299,0.064389518,0.049538513,0.073234616,0.010009423,0.012030428
"THE DON Raja Kumari, Shah Rule",0,hiphop,electronic,0.5402199,0.58692145,5.398353,4.524657,0.99803674,0.001963322,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.16711307,0.83288693,0.5365181,0.46348184,0.87378997,0.12621005,0.4895893,0.51041067,0.47519252,0.52480745,0.004708357,0.9952917,0.91388595,0.08611408,0.003955673,0.9960443,0.13849464,0.8615054,-42.325947,91.27692,8.123515,17.382202,-3.8513315,8.909253,2.3854322,1.4739616,-4.4217405,7.8466444,-1.3961728,6.1567073,1.5183805,0.40199298,0.55700547,0.39896294,0.4677678,0.32373726,0.30822226,0.36126494,0.4163571,0.54076076,0.37589645,0.3822914,0.3860906,2353.193186,2547.698418,18.65493838,15.02246088,18.65184228,17.42826618,17.54874405,17.76248922,48.02661143,5099.383864,123.046875,0.089889273,-0.059127452,0.035368544,-0.028770199,0.099158677,0.025703205,0.022647861
Spooky Dusty Springfield,0,pop,female vocalists,0.78080803,0.55294484,5.2888827,4.3242726,0.62925464,0.37074545,"humorous, silly, campy, quirky, whimsical, witty, wry",0.006481945,0.99351805,0.84154147,0.15845847,0.5710291,0.42897084,0.26569754,0.73430246,0.5369777,0.46302232,0.86662644,0.13337359,0.14069775,0.8593022,0.20239027,0.79760975,0.44938916,0.5506109,-151.86188,90.371284,10.339076,23.735378,2.2400553,9.3042345,-10.6219845,4.662294,-6.1573796,-6.5769243,-6.4452696,-7.367182,-8.743356,0.31510526,0.26834875,0.3538057,0.34617698,0.41501838,0.25232783,0.21800648,0.296231,0.2908789,0.47102004,0.26895306,0.2479492,2221.75273,2472.418378,20.21298956,16.5327213,19.67094232,19.10241533,18.41759029,18.18849074,45.81361203,4969.909658,107.6660156,0.088392309,0.265321909,0.019156373,-0.048525162,0.073204558,0.008602215,0.030421811
White Winter Hymnal Fleet Foxes,0,pop,rock,0.60541314,0.4628052,5.3186398,4.4226794,0.049115036,0.95088494,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.00500895,0.99499106,0.2505245,0.7494755,0.18043222,0.8195678,0.21413474,0.78586525,0.49926364,0.50073636,0.8732012,0.12679881,0.03337367,0.9666263,0.14301677,0.8569832,0.7028069,0.2971931,-180.65582,127.34639,-12.819653,18.17491,8.260827,-1.110302,-8.490777,6.0470266,-11.834018,-2.1215723,-4.6769166,-1.9341388,-5.623872,0.33465096,0.44098186,0.3135461,0.4380396,0.56080276,0.3891792,0.39343578,0.33393377,0.51164424,0.4378183,0.29820615,0.41287225,1668.025683,1987.389427,20.79763542,15.65545272,18.08446283,18.42338901,19.47232077,19.23737304,49.19622824,3360.41481,123.046875,0.073713926,0.083102281,-0.225109251,-0.016150338,0.07554633,0.019436394,-0.005973227
Beverly Hills Ravenna Golden,0,electronic,electronic,0.13536425,0.7327164,5.3450527,4.4667177,0.9439965,0.056003556,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.56436914,0.43563092,0.32206684,0.67793316,0.87629217,0.12370788,0.6734984,0.3265016,0.48441818,0.51558185,0.07417039,0.9258296,0.92771745,0.07228258,0.2860288,0.7139712,0.1911919,0.808808,-45.255306,66.05033,7.6957626,16.059587,3.6661553,4.4573064,0.33996165,4.3488884,0.7555487,3.4808052,-1.3418249,1.8766979,-4.812571,0.48387414,0.34675875,0.30968952,0.26721972,0.36725152,0.5566155,0.34367502,0.39843008,0.30542478,0.46199977,0.36843336,0.3255121,2946.722146,2716.02545,17.58435138,14.58026567,18.75358185,19.60810483,20.34277084,19.20974377,48.34754967,6244.303418,92.28515625,0.139298079,-0.044223958,0.17533874,-0.170241495,0.005199281,0.001861801,0.008370242
Chaeri Magdalena Bay,0,electronic,electronic,0.23216116,0.7843219,5.1417055,4.5257936,0.9461929,0.053807065,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.19167306,0.8083269,0.07779097,0.9222091,0.88985735,0.11014268,0.43731618,0.5626838,0.46224058,0.5377594,0.001129068,0.998871,0.9689651,0.031034872,0.47667938,0.52332056,0.19626282,0.8037372,-106.851204,102.29175,24.431326,29.83514,9.069872,6.973259,4.8832726,6.1451306,6.423221,5.779984,0.1748284,5.6784434,4.678082,0.49823168,0.390351,0.41754848,0.56212825,0.45631316,0.40263537,0.4070859,0.5143457,0.62664986,0.53788114,0.573961,0.5223846,2021.317554,2374.686788,22.2495402,13.87688416,17.2549493,17.49990158,17.30672383,17.48671467,46.50393591,4565.800085,123.046875,0.0695861,-0.040082507,0.016181449,0.023833308,0.081464132,0.006257634,0.012020321
"Ancient Mysteries, Described Deerhoof",0,electronic,electronic,0.36568278,0.52111554,5.229927,4.3744335,0.8924302,0.107569896,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.17336763,0.82663244,0.27216026,0.72783977,0.72163033,0.27836967,0.40490597,0.595094,0.49514773,0.5048523,0.1449144,0.8550857,0.94349974,0.056500297,0.79434055,0.20565948,0.1875419,0.8124581,-83.12581,110.8378,-2.5875309,18.305387,2.4727807,5.520022,-2.3981173,8.580606,-0.3513746,-2.6957676,-1.4129643,-0.10520613,-5.3496614,0.41109398,0.40241373,0.4107764,0.3580396,0.44306558,0.321665,0.31264102,0.28681943,0.3630883,0.433273,0.3050794,0.39844218,1892.332443,2170.083583,20.60316523,15.78750706,18.41213363,18.70892829,18.87921382,17.17378293,47.52569535,4082.297628,117.4538352,0.079699264,0.085216422,-0.030049953,-0.032642593,0.05686062,-0.005052613,-0.00687953
My Room 1-800-Mikey,0,rock,indie,0.51884925,0.7185642,5.3572702,4.5923734,0.8872245,0.11277561,"humorous, silly, campy, quirky, whimsical, witty, wry",0.67017186,0.32982817,0.890307,0.10969306,0.8825662,0.117433764,0.83445287,0.16554713,0.4774177,0.5225823,0.14075351,0.85924655,0.7216152,0.2783848,0.5675314,0.4324686,0.450127,0.549873,-80.5765,130.91962,-36.97514,41.18856,0.4276289,13.823874,9.428759,-0.5628049,0.9814742,8.48725,0.24488433,0.88412863,-2.4314563,0.27113304,0.3336148,0.62320375,0.32478514,0.19042693,0.22614601,0.47299096,0.5806393,0.41860783,0.35111433,0.30449614,0.34464133,1625.629649,1791.931609,21.41705347,17.26197073,16.97402031,18.77938775,16.79671673,20.12109809,47.73290098,3417.363561,103.359375,0.070004446,0.165008237,0.073734882,0.175903644,-0.130922346,-0.01749596,-0.046361698
Hips Talk Bran Movay,0,hiphop,Hip-Hop,0.49644572,0.6878382,5.4250097,4.5131435,0.8816903,0.11830974,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.33782408,0.66217595,0.5296232,0.4703768,0.8440413,0.15595877,0.57352567,0.4264743,0.51750004,0.4825,0.039418373,0.9605818,0.5792076,0.42079246,0.020228364,0.9797716,0.7081858,0.29181427,-100.61574,108.39128,-5.025751,8.838085,1.1564447,8.997365,-3.6237254,3.7028208,-0.9254114,2.016084,4.792678,5.6746726,1.8138373,0.43171388,0.41813797,0.4810761,0.4835654,0.47840142,0.46519107,0.4230907,0.4638162,0.42526528,0.4319993,0.41011393,0.40604192,1902.488043,2178.793774,19.23417893,14.05678393,17.53249105,17.2827545,18.21836752,17.47068936,47.80767234,3967.459832,95.703125,0.077938838,0.030651587,0.046095851,-0.000103481,-0.055756315,-0.012406553,-0.011378656
Lemon Glow Beach House,0,electronic,electronic,0.4559015,0.40831006,5.107228,4.3802686,0.9100474,0.08995263,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.07190501,0.9280949,0.14971073,0.8502892,0.5679357,0.43206427,0.123833366,0.8761667,0.5099829,0.4900171,0.32181424,0.6781858,0.93772525,0.06227482,0.8592377,0.14076237,0.24791296,0.752087,-55.787846,130.42148,0.08778063,18.04108,-1.3219283,2.5956285,-7.5434203,0.35350963,-10.967873,5.186865,-2.3188455,3.3790104,-2.269203,0.40517968,0.19599496,0.20927435,0.26599115,0.67562246,0.40979993,0.27915666,0.42578682,0.29558253,0.40569478,0.25072378,0.4483911,1588.41812,2080.639994,18.86517904,16.64687618,19.23932195,19.46202775,17.84705271,17.57606866,49.6450554,3348.322542,151.9990809,0.061554442,0.203619028,0.03789097,0.020517076,0.174164034,0.027346819,-0.016672562
wachito rico boy pablo,0,pop,electronic,0.6784808,0.5509483,5.2467012,4.3492393,0.5239137,0.47608632,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.038663406,0.96133655,0.46561316,0.5343869,0.5631747,0.43682525,0.43685684,0.5631432,0.5007491,0.4992509,0.48928222,0.5107178,0.4914257,0.5085743,0.1249159,0.8750841,0.53899276,0.46100718,-175.62029,106.6824,-2.9886255,23.210432,2.7261152,-0.15893346,-4.1242294,-3.1652977,-12.934181,-1.0603102,-12.581555,-7.3150535,-8.22903,0.30803385,0.35706866,0.29162404,0.3632981,0.4133816,0.31439528,0.33917755,0.29011092,0.40396613,0.3565258,0.2873583,0.3674957,1842.905926,2078.745872,22.92971523,18.02136633,20.7450833,19.13540532,19.15683939,19.14929043,47.90257807,3758.880646,123.046875,0.078667125,0.032383362,-0.166532744,0.010407136,0.080278356,-0.005491723,-0.004686647
Sockets SOFT PLAY,0,rock,punk,0.36977008,0.91910344,4.943469,4.7196937,0.86510557,0.13489443,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.93637645,0.063623436,0.85702753,0.14297256,0.95393723,0.04606267,0.96187913,0.038120873,0.45151693,0.5484831,0.01350871,0.9864913,0.6757753,0.3242247,0.17145592,0.82854414,0.48551798,0.51448196,55.526817,82.90832,-27.313646,21.819717,-4.7772884,6.5186553,-3.0625575,5.0550222,-1.9640033,8.010732,-0.5086604,5.9687877,-2.2098126,0.39771995,0.46516776,0.44081652,0.5201946,0.39300442,0.34933624,0.5069854,0.41220254,0.34519273,0.37805492,0.49087366,0.50450003,2599.856234,2366.778936,17.19906654,13.20955141,17.12924176,16.65938684,16.83032627,16.93065036,49.96832506,5180.527571,95.703125,0.140048538,0.031258352,-0.06810338,0.06954567,-0.089394885,-0.007276987,0.005600671
Bees I Aborted Tortoise,0,rock,punk,0.46187606,0.86518556,5.075348,4.34268,0.9766824,0.023317568,"humorous, silly, campy, quirky, whimsical, witty, wry",0.9584026,0.0415974,0.95383656,0.046163373,0.9583441,0.041655824,0.96930254,0.030697474,0.45644042,0.54355955,0.001022191,0.9989779,0.38034275,0.6196572,0.2761644,0.7238356,0.68286586,0.3171341,-0.4704316,78.71592,-16.694653,24.828508,3.4244552,15.052673,-3.9284434,7.2925,1.2911133,5.982344,-3.4041195,1.0489119,1.010839,0.44861865,0.36727723,0.46676338,0.4730218,0.64424145,0.6259798,0.4562574,0.47243008,0.40791118,0.4014901,0.45600843,0.46404406,2673.456636,2479.182681,22.53495123,13.75227072,16.2262693,16.92704475,17.2953319,17.48642242,50.73362839,5541.605906,99.38401442,0.145003572,-0.033529068,0.090514679,0.050796294,0.058636816,0.004909868,0.025674007
Eventually Tame Impala,0,pop,electronic,0.39504606,0.59721243,5.1935444,4.412627,0.9154462,0.08455375,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.06449639,0.93550354,0.35933492,0.6406651,0.5909721,0.40902787,0.22833437,0.77166563,0.49547067,0.50452936,0.0400396,0.95996034,0.94091386,0.059086185,0.50560784,0.49439216,0.15180598,0.848194,-73.089645,82.432655,-3.3342109,18.326996,-10.661385,4.634991,-8.616135,0.19943997,-4.5506268,2.5573375,-5.6815805,-3.1447222,-3.4612603,0.48446077,0.2570588,0.3596432,0.28162858,0.44924134,0.40536898,0.31221196,0.43313262,0.25728163,0.33097002,0.23563765,0.4421356,2374.299603,2472.55761,20.68446062,17.47557706,20.80657639,20.89520412,19.68151872,17.75087099,48.08674571,5136.234127,78.30255682,0.094339284,0.227236287,0.110928025,-0.048844942,0.132372575,-0.009799153,-0.016159418
